id,Car_Cancellation
147849,0
147851,0
147855,0
147857,0
147859,0
147870,0
147871,0
147874,0
147877,0
147891,0
147895,0
147897,0
147902,0
147914,0
147921,0
147924,0
147930,0
147933,0
147935,0
147950,0
147951,0
147954,0
147957,0
147963,0
147964,0
147970,0
147971,0
147975,0
147976,0
147977,0
147978,0
147984,0
147986,0
147990,0
147995,0
148005,0
148009,0
148016,0
148022,0
148027,0
148030,0
148031,0
148032,0
148035,0
148041,0
148049,0
148059,0
148063,0
148066,0
148069,0
148075,0
148078,0
148081,0
148087,0
148088,0
148100,0
148104,0
148105,0
148108,0
148115,0
148116,0
148121,0
148124,0
148130,0
148133,0
148137,0
148148,0
148153,0
148156,0
148160,0
148166,0
148173,0
148182,0
148184,0
148194,0
148199,0
148207,0
148214,0
148228,0
148233,0
148239,0
148244,0
148247,0
148261,0
148268,0
148275,0
148288,0
148293,0
148294,0
148298,0
148301,0
148322,0
148333,0
148335,0
148345,0
148350,0
148356,0
148361,0
148365,0
148367,0
148371,0
148376,0
148389,0
148391,0
148399,0
148406,0
148407,0
148409,0
148410,0
148416,0
148418,0
148421,0
148423,0
148427,0
148430,0
148436,0
148439,0
148447,0
148452,0
148455,0
148460,0
148466,0
148469,0
148474,0
148475,0
148482,0
148493,0
148494,0
148506,0
148517,0
148527,0
148531,0
148539,0
148541,0
148544,0
148554,0
148560,0
148569,0
148570,0
148572,0
148574,0
148575,0
148587,0
148595,0
148598,0
148600,0
148602,0
148609,0
148623,0
148625,0
148626,0
148630,0
148634,0
148637,0
148638,0
148640,0
148652,0
148660,0
148662,0
148664,0
148669,0
148674,0
148689,0
148692,0
148693,0
148694,0
148699,0
148709,0
148713,0
148714,0
148717,0
148722,0
148729,0
148732,0
148735,0
148737,0
148739,0
148742,0
148749,0
148755,0
148756,0
148758,0
148760,0
148762,0
148769,0
148772,0
148777,0
148779,0
148795,0
148806,0
148810,0
148811,0
148815,0
148816,0
148817,0
148829,0
148837,0
148841,0
148843,0
148858,0
148860,0
148867,0
148868,0
148874,0
148878,0
148883,0
148887,0
148888,0
148895,0
148897,0
148899,0
148903,0
148907,0
148910,0
148916,0
148926,0
148945,0
148949,0
148951,0
148953,0
148954,0
148956,0
148959,0
148961,0
148965,0
148972,0
148973,0
148977,0
148986,0
148987,0
148990,0
148994,0
148997,0
149002,0
149008,0
149010,0
149012,0
149013,0
149027,0
149028,0
149033,0
149034,0
149038,0
149041,0
149042,0
149047,0
149052,0
149069,0
149070,0
149072,0
149073,0
149083,0
149087,0
149093,0
149094,0
149095,0
149097,0
149098,0
149105,0
149106,0
149113,0
149115,0
149122,0
149130,0
149134,0
149137,0
149149,0
149156,0
149158,0
149169,0
149175,0
149179,0
149186,0
149188,0
149193,0
149197,0
149198,0
149199,0
149205,0
149212,0
149217,0
149218,0
149219,0
149221,0
149228,0
149236,0
149241,0
149242,0
149243,0
149245,0
149249,0
149252,0
149253,0
149258,0
149279,0
149288,0
149290,0
149292,0
149298,0
149300,0
149318,0
149322,0
149331,0
149333,0
149335,0
149336,0
149341,0
149353,0
149354,0
149355,0
149358,0
149360,0
149365,0
149369,0
149372,0
149373,0
149374,0
149375,0
149385,0
149389,0
149392,0
149408,0
149410,0
149430,0
149436,0
149441,0
149450,0
149451,0
149459,0
149467,0
149468,0
149470,0
149480,0
149492,0
149493,0
149500,0
149505,0
149510,0
149512,0
149515,0
149520,0
149532,0
149533,0
149534,0
149536,0
149543,0
149545,0
149556,0
149559,0
149561,0
149567,0
149571,0
149572,0
149578,0
149596,0
149606,0
149609,0
149612,0
149623,0
149629,0
149635,0
149638,0
149645,0
149656,0
149659,0
149661,0
149686,0
149688,0
149692,0
149693,0
149697,0
149698,0
149700,0
149706,0
149708,0
149709,0
149711,0
149713,0
149715,0
149722,0
149723,0
149725,0
149727,0
149731,0
149743,0
149747,0
149755,0
149757,0
149759,0
149762,0
149773,0
149777,0
149779,0
149781,0
149785,0
149788,0
149789,0
149801,0
149808,0
149809,0
149810,0
149816,0
149817,0
149820,0
149821,0
149826,0
149828,0
149830,0
149834,0
149837,0
149839,0
149841,0
149842,0
149843,0
149846,0
149853,0
149854,0
149855,0
149861,0
149867,0
149870,0
149880,0
149890,0
149893,0
149895,0
149897,0
149905,0
149911,0
149913,0
149918,0
149921,0
149926,0
149937,0
149940,0
149941,0
149943,0
149947,0
149948,0
149952,0
149966,0
149981,0
149982,0
149990,0
149991,0
149993,0
150001,0
150003,0
150004,0
150005,0
150006,0
150010,0
150013,0
150021,0
150023,0
150028,0
150031,0
150036,0
150044,0
150046,0
150055,0
150063,0
150071,0
150074,0
150078,0
150082,0
150095,0
150098,0
150101,0
150103,0
150106,0
150118,0
150124,0
150125,0
150127,0
150129,0
150130,0
150133,0
150136,0
150137,0
150144,0
150152,0
150161,0
150170,0
150172,0
150181,0
150186,0
150196,0
150206,0
150208,0
150209,0
150210,0
150214,0
150216,0
150217,0
150219,0
150229,0
150234,0
150236,0
150246,0
150247,0
150260,0
150262,0
150267,0
150268,0
150273,0
150279,0
150284,0
150291,0
150292,0
150293,0
150295,0
150296,0
150303,0
150306,0
150318,0
150319,0
150322,0
150323,0
150328,0
150331,0
150337,0
150340,0
150341,0
150346,0
150350,0
150360,0
150375,0
150376,0
150382,0
150384,0
150387,0
150388,0
150390,0
150402,0
150408,0
150415,0
150418,0
150426,0
150430,0
150434,0
150442,0
150444,0
150447,0
150464,0
150466,0
150470,0
150480,0
150486,0
150498,0
150522,0
150528,0
150540,0
150546,0
150562,0
150572,0
150573,0
150582,0
150597,0
150608,0
150609,0
150614,0
150617,0
150627,0
150630,0
150633,0
150637,0
150650,0
150653,0
150655,0
150660,0
150665,0
150672,0
150673,0
150677,0
150680,0
150687,0
150688,0
150689,0
150693,0
150699,0
150702,0
150708,0
150709,0
150711,0
150714,0
150723,0
150724,0
150728,0
150732,0
150741,0
150745,0
150753,0
150754,0
150761,0
150762,0
150771,0
150788,0
150803,0
150807,0
150810,0
150812,0
150821,0
150822,0
150823,0
150824,0
150827,0
150829,0
150834,0
150837,0
150841,0
150845,0
150848,0
150853,0
150857,0
150860,0
150864,0
150876,0
150883,0
150884,0
150887,0
150890,0
150894,0
150898,0
150899,0
150902,0
150903,0
150910,0
150914,0
150919,0
150920,0
150927,0
150937,0
150943,0
150944,0
150945,0
150951,0
150965,0
150987,0
150990,0
150992,0
150996,0
150999,0
151003,0
151004,0
151014,0
151015,0
151029,0
151036,0
151037,0
151048,0
151050,0
151051,0
151053,0
151056,0
151057,0
151066,0
151090,0
151098,0
151114,0
151119,0
151121,0
151130,0
151138,0
151140,0
151142,0
151145,0
151162,0
151164,0
151178,0
151180,0
151189,0
151206,0
151212,0
151213,0
151222,0
151223,0
151224,0
151227,0
151235,0
151251,0
151252,0
151263,0
151269,0
151271,0
151272,0
151273,0
151294,0
151295,0
151306,0
151308,0
151314,0
151316,0
151323,0
151339,0
151341,0
151350,0
151355,0
151369,0
151378,0
151384,0
151387,0
151407,0
151409,0
151411,0
151412,0
151414,0
151417,0
151419,0
151426,0
151434,0
151435,0
151439,0
151442,0
151452,0
151453,0
151454,0
151455,0
151463,0
151488,0
151503,0
151506,0
151511,0
151521,0
151539,0
151543,0
151544,0
151545,0
151552,0
151553,0
151555,0
151563,0
151567,0
151569,0
151571,0
151572,0
151577,0
151580,0
151582,0
151584,0
151589,0
151590,0
151591,0
151593,0
151596,0
151600,0
151604,0
151615,0
151622,0
151627,0
151645,0
151652,0
151674,0
151676,0
151692,0
151694,0
151696,0
151711,0
151712,0
151713,0
151714,0
151715,0
151725,0
151727,0
151732,0
151733,0
151736,0
151748,0
151750,0
151757,0
151759,0
151763,0
151765,0
151769,0
151771,0
151780,0
151784,0
151797,0
151799,0
151809,0
151824,0
151830,0
151832,0
151837,0
151841,0
151847,0
151855,0
151859,0
151863,0
151865,0
151868,0
151875,0
151877,0
151881,0
151887,0
151902,0
151907,0
151913,0
151917,0
151920,0
151925,0
151926,0
151931,0
151939,0
151950,0
151953,0
151956,0
151957,0
151958,0
151963,0
151965,0
151966,0
151967,0
151970,0
151978,0
151979,0
151983,0
151987,0
151991,0
152009,0
152015,0
152021,0
152022,0
152028,0
152029,0
152030,0
152033,0
152040,0
152044,0
152048,0
152053,0
152054,0
152060,0
152063,0
152064,0
152072,0
152076,0
152078,0
152083,0
152084,0
152087,0
152094,0
152099,0
152102,0
152120,0
152132,0
152133,0
152145,0
152152,0
152154,0
152157,0
152163,0
152167,0
152171,0
152176,0
152178,0
152184,0
152186,0
152190,0
152191,0
152193,0
152195,0
152196,0
152200,0
152212,0
152238,0
152239,0
152241,0
152253,0
152256,0
152260,0
152262,0
152271,0
152272,0
152277,0
152278,0
152279,0
152288,0
152289,0
152292,0
152297,0
152299,0
152309,0
152310,0
152314,0
152321,0
152330,0
152336,0
152343,0
152349,0
152351,0
152360,0
152367,0
152368,0
152373,0
152375,0
152380,0
152384,0
152385,0
152389,0
152399,0
152400,0
152402,0
152405,0
152407,0
152409,0
152417,0
152432,0
152433,0
152438,0
152439,0
152443,0
152449,0
152451,0
152459,0
152463,0
152465,0
152475,0
152480,0
152485,0
152495,0
152497,0
152506,0
152514,0
152527,0
152531,0
152538,0
152541,0
152549,0
152553,0
152556,0
152558,0
152568,0
152569,0
152571,0
152578,0
152580,0
152585,0
152589,0
152591,0
152601,0
152604,0
152614,0
152616,0
152622,0
152624,0
152626,0
152634,0
152642,0
152644,0
152653,0
152654,0
152656,0
152661,0
152671,0
152690,0
152692,0
152699,0
152701,0
152702,0
152706,0
152709,0
152710,0
152712,0
152715,0
152722,0
152724,0
152729,0
152736,0
152741,0
152743,0
152747,0
152755,0
152759,0
152763,0
152765,0
152778,0
152782,0
152783,0
152784,0
152788,0
152799,0
152800,0
152807,0
152809,0
152810,0
152814,0
152826,0
152829,0
152837,0
152849,0
152851,0
152856,0
152858,0
152859,0
152876,0
152880,0
152887,0
152890,0
152891,0
152897,0
152898,0
152917,0
152919,0
152934,0
152938,0
152940,0
152966,0
152976,0
152978,0
152989,0
152991,0
152996,0
152997,0
152999,0
153011,0
153013,0
153016,0
153017,0
153019,0
153021,0
153030,0
153034,0
153038,0
153043,0
153047,0
153048,0
153050,0
153051,0
153060,0
153062,0
153063,0
153065,0
153074,0
153084,0
153092,0
153094,0
153096,0
153097,0
153100,0
153104,0
153114,0
153122,0
153123,0
153126,0
153140,0
153147,0
153151,0
153159,0
153163,0
153167,0
153169,0
153170,0
153177,0
153181,0
153182,0
153187,0
153190,0
153193,0
153196,0
153199,0
153201,0
153202,0
153211,0
153214,0
153226,0
153246,0
153250,0
153254,0
153256,0
153260,0
153268,0
153281,0
153285,0
153297,0
153304,0
153310,0
153317,0
153322,0
153323,0
153327,0
153341,0
153354,0
153361,0
153363,0
153371,0
153373,0
153381,0
153383,0
153416,0
153418,0
153425,0
153428,0
153432,0
153433,0
153434,0
153436,0
153439,0
153443,0
153453,0
153456,0
153461,0
153463,0
153473,0
153474,0
153476,0
153477,0
153480,0
153482,0
153486,0
153489,0
153498,0
153501,0
153504,0
153510,0
153522,0
153527,0
153528,0
153542,0
153561,0
153562,0
153565,0
153567,0
153573,0
153578,0
153579,0
153583,0
153590,0
153594,0
153600,0
153601,0
153610,0
153611,0
153614,0
153617,0
153632,0
153633,0
153635,0
153640,0
153641,0
153652,0
153659,0
153661,0
153663,0
153664,0
153665,0
153668,0
153669,0
153677,0
153687,0
153691,0
153693,0
153700,0
153708,0
153711,0
153713,0
153714,0
153716,0
153719,0
153723,0
153726,0
153732,0
153733,0
153737,0
153738,0
153739,0
153754,0
153755,0
153761,0
153768,0
153769,0
153771,0
153772,0
153775,0
153784,0
153785,0
153786,0
153793,0
153805,0
153807,0
153809,0
153811,0
153815,0
153816,0
153830,0
153831,0
153844,0
153848,0
153864,0
153865,0
153876,0
153880,0
153885,0
153894,0
153900,0
153901,0
153902,0
153903,0
153904,0
153913,0
153916,0
153920,0
153921,0
153928,0
153934,0
153936,0
153950,0
153951,0
153952,0
153959,0
153987,0
154001,0
154007,0
154011,0
154014,0
154017,0
154019,0
154020,0
154026,0
154039,0
154049,0
154052,0
154057,0
154072,0
154077,0
154078,0
154079,0
154094,0
154100,0
154112,0
154113,0
154125,0
154131,0
154147,0
154163,0
154165,0
154171,0
154187,0
154191,0
154198,0
154203,0
154216,0
154218,0
154226,0
154232,0
154234,0
154248,0
154258,0
154261,0
154263,0
154272,0
154274,0
154285,0
154296,0
154310,0
154315,0
154324,0
154327,0
154339,0
154341,0
154342,0
154346,0
154348,0
154352,0
154358,0
154362,0
154366,0
154373,0
154375,0
154382,0
154386,0
154393,0
154414,0
154429,0
154431,0
154433,0
154437,0
154439,0
154446,0
154447,0
154450,0
154452,0
154454,0
154463,0
154469,0
154478,0
154480,0
154482,0
154488,0
154492,0
154495,0
154498,0
154501,0
154506,0
154511,0
154516,0
154517,0
154525,0
154528,0
154529,0
154562,0
154564,0
154565,0
154568,0
154570,0
154575,0
154577,0
154579,0
154580,0
154587,0
154588,0
154591,0
154595,0
154599,0
154612,0
154613,0
154621,0
154630,0
154632,0
154635,0
154643,0
154647,0
154648,0
154663,0
154665,0
154676,0
154688,0
154690,0
154691,0
154692,0
154697,0
154703,0
154704,0
154716,0
154720,0
154731,0
154733,0
154748,0
154762,0
154773,0
154775,0
154777,0
154790,0
154793,0
154800,0
154801,0
154820,0
154822,0
154824,0
154827,0
154835,0
154842,0
154851,0
154854,0
154857,0
154858,0
154860,0
154870,0
154872,0
154873,0
154875,0
154886,0
154891,0
154899,0
154901,0
154909,0
154915,0
154917,0
154920,0
154925,0
154926,0
154928,0
154929,0
154940,0
154950,0
154954,0
154957,0
154958,0
154959,0
154961,0
154963,0
154972,0
154978,0
154992,0
154997,0
155004,0
155006,0
155028,0
155037,0
155038,0
155039,0
155047,0
155059,0
155068,0
155075,0
155081,0
155083,0
155087,0
155089,0
155094,0
155099,0
155102,0
155108,0
155111,0
155118,0
155119,0
155125,0
155132,0
155136,0
155137,0
155139,0
155144,0
155154,0
155155,0
155162,0
155164,0
155167,0
155170,0
155174,0
155178,0
155187,0
155190,0
155204,0
155210,0
155215,0
155217,0
155223,0
155224,0
155225,0
155228,0
155231,0
155238,0
155245,0
155247,0
155260,0
155271,0
155272,0
155274,0
155282,0
155283,0
155290,0
155292,0
155301,0
155302,0
155303,0
155306,0
155307,0
155308,0
155315,0
155317,0
155318,0
155321,0
155359,0
155360,0
155362,0
155363,0
155364,0
155365,0
155367,0
155382,0
155387,0
155391,0
155403,0
155405,0
155412,0
155414,0
155418,0
155419,0
155426,0
155427,0
155430,0
155440,0
155457,0
155458,0
155463,0
155465,0
155471,0
155477,0
155480,0
155483,0
155488,0
155489,0
155511,0
155520,0
155522,0
155524,0
155529,0
155533,0
155534,0
155535,0
155536,0
155543,0
155544,0
155548,0
155555,0
155570,0
155571,0
155579,0
155582,0
155587,0
155589,0
155594,0
155595,0
155596,0
155597,0
155606,0
155618,0
155622,0
155649,0
155651,0
155654,0
155662,0
155665,0
155670,0
155672,0
155680,0
155695,0
155697,0
155698,0
155705,0
155710,0
155711,0
155714,0
155717,0
155723,0
155724,0
155731,0
155732,0
155734,0
155735,0
155739,0
155741,0
155752,0
155758,0
155774,0
155779,0
155783,0
155787,0
155789,0
155796,0
155800,0
155801,0
155804,0
155808,0
155811,0
155823,0
155826,0
155832,0
155834,0
155839,0
155847,0
155853,0
155854,0
155855,0
155868,0
155886,0
155888,0
155890,0
155893,0
155894,0
155897,0
155910,0
155914,0
155915,0
155927,0
155933,0
155938,0
155940,0
155945,0
155948,0
155949,0
155954,0
155958,0
155961,0
155962,0
155965,0
155967,0
155971,0
155989,0
155990,0
155998,0
156001,0
156025,0
156027,0
156036,0
156047,0
156048,0
156049,0
156051,0
156066,0
156067,0
156069,0
156070,0
156071,0
156072,0
156077,0
156082,0
156087,0
156089,0
156092,0
156095,0
156097,0
156101,0
156102,0
156104,0
156105,0
156107,0
156110,0
156112,0
156121,0
156124,0
156125,0
156132,0
156152,0
156157,0
156163,0
156169,0
156193,0
156194,0
156195,0
156196,0
156199,0
156200,0
156206,0
156212,0
156217,0
156218,0
156220,0
156223,0
156238,0
156260,0
156261,0
156274,0
156276,0
156280,0
156289,0
156290,0
156291,0
156292,0
156295,0
156296,0
156299,0
156302,0
156308,0
156312,0
156318,0
156319,0
156331,0
156332,0
156333,0
156336,0
156346,0
156351,0
156358,0
156359,0
156361,0
156365,0
156375,0
156380,0
156381,0
156382,0
156397,0
156401,0
156404,0
156406,0
156415,0
156416,0
156418,0
156424,0
156426,0
156429,0
156432,0
156443,0
156444,0
156449,0
156450,0
156461,0
156471,0
156473,0
156479,0
156480,0
156485,0
156499,0
156506,0
156508,0
156517,0
156518,0
156523,0
156528,0
156530,0
156536,0
156540,0
156542,0
156544,0
156559,0
156562,0
156566,0
156567,0
156568,0
156575,0
156576,0
156581,0
156582,0
156583,0
156584,0
156590,0
156594,0
156599,0
156610,0
156621,0
156633,0
156648,0
156650,0
156651,0
156652,0
156653,0
156663,0
156667,0
156670,0
156681,0
156684,0
156689,0
156692,0
156699,0
156702,0
156707,0
156708,0
156714,0
156719,0
156727,0
156733,0
156740,0
156741,0
156742,0
156746,0
156752,0
156755,0
156758,0
156769,0
156774,0
156785,0
156789,0
156791,0
156803,0
156813,0
156818,0
156819,0
156825,0
156829,0
156831,0
156845,0
156847,0
156850,0
156854,0
156858,0
156862,0
156864,0
156871,0
156879,0
156880,0
156884,0
156888,0
156904,0
156905,0
156906,0
156916,0
156917,0
156919,0
156923,0
156932,0
156936,0
156938,0
156948,0
156953,0
156956,0
156961,0
156964,0
156970,0
156976,0
156979,0
156987,0
156996,0
157004,0
157012,0
157014,0
157017,0
157019,0
157024,0
157025,0
157037,0
157039,0
157042,0
157044,0
157046,0
157065,0
157075,0
157081,0
157087,0
157095,0
157101,0
157106,0
157107,0
157110,0
157121,0
157133,0
157135,0
157136,0
157140,0
157141,0
157142,0
157147,0
157152,0
157156,0
157162,0
157163,0
157164,0
157166,0
157167,0
157170,0
157171,0
157174,0
157176,0
157188,0
157192,0
157211,0
157218,0
157222,0
157223,0
157224,0
157237,0
157240,0
157244,0
157251,0
157254,0
157260,0
157263,0
157265,0
157268,0
157284,0
157285,0
157286,0
157287,0
157288,0
157290,0
157296,0
157299,0
157303,0
157305,0
157306,0
157309,0
157322,0
157338,0
157350,0
157370,0
157372,0
157373,0
157384,0
157389,0
157392,0
157399,0
157424,0
157425,0
157426,0
157429,0
157437,0
157440,0
157446,0
157457,0
157462,0
157465,0
157475,0
157478,0
157479,0
157480,0
157485,0
157491,0
157497,0
157509,0
157511,0
157522,0
157537,0
157539,0
157543,0
157548,0
157552,0
157554,0
157556,0
157557,0
157560,0
157562,0
157566,0
157567,0
157570,0
157574,0
157582,0
157601,0
157603,0
157613,0
157621,0
157629,0
157631,0
157635,0
157640,0
157644,0
157646,0
157649,0
157652,0
157654,0
157659,0
157660,0
157667,0
157684,0
157687,0
157694,0
157697,0
157700,0
157708,0
157711,0
157722,0
157723,0
157728,0
157733,0
157739,0
157744,0
157758,0
157759,0
157764,0
157766,0
157768,0
157775,0
157777,0
157778,0
157783,0
157786,0
157790,0
157792,0
157793,0
157803,0
157808,0
157811,0
157815,0
157824,0
157832,0
157845,0
157851,0
157853,0
157862,0
157872,0
157878,0
157879,0
157880,0
157883,0
157886,0
157888,0
157889,0
157891,0
157893,0
157901,0
157919,0
157921,0
157928,0
157929,0
157930,0
157937,0
157939,0
157948,0
157953,0
157955,0
157956,0
157966,0
157973,0
157987,0
157992,0
157995,0
157997,0
158004,0
158005,0
158009,0
158023,0
158037,0
158040,0
158046,0
158062,0
158063,0
158066,0
158073,0
158076,0
158082,0
158092,0
158094,0
158097,0
158098,0
158102,0
158109,0
158126,0
158127,0
158134,0
158135,0
158141,0
158147,0
158149,0
158155,0
158159,0
158171,0
158173,0
158178,0
158191,0
158192,0
158196,0
158207,0
158218,0
158222,0
158226,0
158231,0
158234,0
158239,0
158248,0
158264,0
158272,0
158281,0
158284,0
158294,0
158295,0
158296,0
158301,0
158302,0
158303,0
158304,0
158307,0
158318,0
158322,0
158323,0
158324,0
158329,0
158344,0
158351,0
158358,0
158367,0
158369,0
158371,0
158375,0
158377,0
158378,0
158383,0
158396,0
158399,0
158401,0
158404,0
158405,0
158406,0
158412,0
158417,0
158433,0
158436,0
158437,0
158438,0
158453,0
158454,0
158461,0
158463,0
158471,0
158476,0
158478,0
158481,0
158493,0
158496,0
158501,0
158503,0
158506,0
158510,0
158516,0
158517,0
158518,0
158523,0
158524,0
158533,0
158539,0
158542,0
158547,0
158553,0
158558,0
158561,0
158562,0
158569,0
158570,0
158571,0
158572,0
158574,0
158576,0
158577,0
158583,0
158587,0
158589,0
158594,0
158604,0
158605,0
158606,0
158607,0
158618,0
158624,0
158654,0
158658,0
158659,0
158663,0
158667,0
158690,0
158692,0
158694,0
158696,0
158698,0
158701,0
158704,0
158707,0
158710,0
158713,0
158719,0
158727,0
158734,0
158741,0
158746,0
158757,0
158758,0
158760,0
158761,0
158764,0
158772,0
158775,0
158777,0
158788,0
158796,0
158801,0
158808,0
158811,0
158813,0
158818,0
158820,0
158824,0
158829,0
158830,0
158836,0
158838,0
158839,0
158840,0
158864,0
158869,0
158878,0
158884,0
158893,0
158897,0
158899,0
158905,0
158907,0
158911,0
158931,0
158936,0
158937,0
158939,0
158944,0
158953,0
158957,0
158961,0
158963,0
158964,0
158965,0
158972,0
158975,0
158990,0
158991,0
158992,0
158994,0
158998,0
159005,0
159007,0
159010,0
159016,0
159017,0
159023,0
159024,0
159027,0
159031,0
159041,0
159044,0
159045,0
159051,0
159058,0
159060,0
159062,0
159064,0
159068,0
159072,0
159073,0
159074,0
159085,0
159097,0
159098,0
159102,0
159106,0
159110,0
159117,0
159118,0
159119,0
159122,0
159125,0
159134,0
159135,0
159139,0
159142,0
159143,0
159150,0
159153,0
159154,0
159155,0
159163,0
159177,0
159180,0
159181,0
159186,0
159195,0
159209,0
159210,0
159223,0
159224,0
159230,0
159231,0
159234,0
159240,0
159245,0
159251,0
159252,0
159253,0
159261,0
159271,0
159273,0
159281,0
159286,0
159294,0
159303,0
159305,0
159311,0
159312,0
159313,0
159317,0
159326,0
159340,0
159350,0
159356,0
159358,0
159360,0
159366,0
159368,0
159370,0
159371,0
159375,0
159407,0
159408,0
159413,0
159414,0
159418,0
159423,0
159426,0
159428,0
159433,0
159439,0
159444,0
159453,0
159455,0
159457,0
159472,0
159478,0
159480,0
159481,0
159486,0
159489,0
159490,0
159491,0
159499,0
159500,0
159510,0
159519,0
159523,0
159525,0
159526,0
159529,0
159541,0
159544,0
159547,0
159548,0
159549,0
159553,0
159554,0
159559,0
159560,0
159561,0
159563,0
159571,0
159572,0
159575,0
159582,0
159583,0
159586,0
159593,0
159597,0
159612,0
159613,0
159617,0
159618,0
159623,0
159624,0
159627,0
159630,0
159631,0
159647,0
159656,0
159661,0
159670,0
159676,0
159686,0
159687,0
159688,0
159689,0
159694,0
159697,0
159712,0
159717,0
159719,0
159720,0
159727,0
159734,0
159740,0
159745,0
159747,0
159752,0
159756,0
159760,0
159769,0
159776,0
159778,0
159779,0
159788,0
159790,0
159802,0
159807,0
159817,0
159819,0
159821,0
159822,0
159828,0
159831,0
159838,0
159842,0
159846,0
159849,0
159862,0
159864,0
159868,0
159869,0
159874,0
159879,0
159881,0
159888,0
159891,0
159893,0
159897,0
159907,0
159913,0
159918,0
159923,0
159928,0
159929,0
159934,0
159945,0
159946,0
159948,0
159954,0
159960,0
159961,0
159965,0
159968,0
159969,0
159991,0
159994,0
160002,0
160003,0
160004,0
160005,0
160013,0
160026,0
160028,0
160032,0
160033,0
160034,0
160038,0
160040,0
160045,0
160053,0
160057,0
160067,0
160068,0
160069,0
160092,0
160094,0
160101,0
160103,0
160107,0
160112,0
160114,0
160115,0
160117,0
160120,0
160122,0
160133,0
160145,0
160153,0
160162,0
160167,0
160168,0
160181,0
160183,0
160184,0
160187,0
160209,0
160213,0
160221,0
160226,0
160228,0
160230,0
160235,0
160236,0
160238,0
160247,0
160250,0
160290,0
160299,0
160301,0
160305,0
160306,0
160311,0
160321,0
160324,0
160326,0
160332,0
160336,0
160339,0
160345,0
160347,0
160359,0
160364,0
160370,0
160373,0
160387,0
160397,0
160409,0
160423,0
160439,0
160446,0
160447,0
160454,0
160462,0
160464,0
160467,0
160475,0
160482,0
160491,0
160492,0
160509,0
160511,0
160517,0
160527,0
160529,0
160530,0
160539,0
160540,0
160545,0
160550,0
160551,0
160552,0
160566,0
160568,0
160573,0
160581,0
160584,0
160593,0
160611,0
160617,0
160619,0
160620,0
160624,0
160628,0
160645,0
160649,0
160651,0
160655,0
160657,0
160665,0
160677,0
160682,0
160691,0
160696,0
160700,0
160701,0
160706,0
160709,0
160716,0
160720,0
160733,0
160743,0
160744,0
160748,0
160751,0
160754,0
160757,0
160763,0
160769,0
160772,0
160776,0
160777,0
160785,0
160787,0
160793,0
160801,0
160802,0
160811,0
160817,0
160822,0
160823,0
160828,0
160832,0
160833,0
160836,0
160841,0
160844,0
160852,0
160860,0
160867,0
160887,0
160895,0
160896,0
160897,0
160904,0
160905,0
160914,0
160924,0
160929,0
160940,0
160965,0
160975,0
160976,0
160980,0
160989,0
160993,0
160994,0
161001,0
161006,0
161013,0
161033,0
161055,0
161058,0
161062,0
161063,0
161077,0
161080,0
161083,0
161088,0
161094,0
161096,0
161098,0
161105,0
161106,0
161107,0
161108,0
161113,0
161119,0
161123,0
161140,0
161143,0
161160,0
161173,0
161174,0
161183,0
161184,0
161189,0
161201,0
161203,0
161218,0
161221,0
161240,0
161243,0
161248,0
161294,0
161297,0
161303,0
161310,0
161343,0
161344,0
161353,0
161355,0
161359,0
161365,0
161371,0
161378,0
161390,0
161396,0
161397,0
161407,0
161409,0
161413,0
161417,0
161418,0
161423,0
161427,0
161431,0
161443,0
161447,0
161451,0
161453,0
161473,0
161479,0
161489,0
161490,0
161491,0
161500,0
161501,0
161506,0
161514,0
161515,0
161516,0
161522,0
161524,0
161528,0
161531,0
161538,0
161539,0
161542,0
161545,0
161549,0
161554,0
161558,0
161568,0
161571,0
161578,0
161583,0
161599,0
161605,0
161612,0
161613,0
161628,0
161635,0
161637,0
161651,0
161658,0
161664,0
161666,0
161673,0
161676,0
161681,0
161687,0
161690,0
161691,0
161694,0
161706,0
161709,0
161711,0
161713,0
161716,0
161719,0
161725,0
161728,0
161730,0
161736,0
161738,0
161741,0
161742,0
161743,0
161744,0
161746,0
161751,0
161757,0
161758,0
161774,0
161779,0
161781,0
161785,0
161789,0
161793,0
161798,0
161799,0
161811,0
161813,0
161815,0
161824,0
161830,0
161841,0
161845,0
161848,0
161850,0
161853,0
161855,0
161860,0
161864,0
161868,0
161874,0
161877,0
161879,0
161881,0
161884,0
161909,0
161914,0
161919,0
161932,0
161933,0
161935,0
161941,0
161942,0
161944,0
161947,0
161948,0
161954,0
161957,0
161972,0
161973,0
161976,0
161982,0
161985,0
161989,0
161991,0
161992,0
162006,0
162017,0
162018,0
162021,0
162025,0
162026,0
162028,0
162029,0
162055,0
162058,0
162075,0
162088,0
162093,0
162094,0
162098,0
162103,0
162118,0
162122,0
162124,0
162129,0
162131,0
162132,0
162134,0
162135,0
162139,0
162140,0
162142,0
162154,0
162157,0
162161,0
162163,0
162168,0
162176,0
162182,0
162184,0
162186,0
162188,0
162189,0
162193,0
162197,0
162208,0
162219,0
162220,0
162231,0
162233,0
162240,0
162242,0
162254,0
162257,0
162258,0
162262,0
162264,0
162265,0
162267,0
162269,0
162274,0
162280,0
162292,0
162295,0
162297,0
162300,0
162301,0
162306,0
162307,0
162314,0
162317,0
162320,0
162325,0
162326,0
162340,0
162341,0
162343,0
